tweet_id,text,author_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,source,media_key,media_url,media_type,media_view,user_name,user_username,user_verified,user_followers_count,user_following_count,user_location
1455198902777491467,"#30DayMapChallenge Day 1 POINTS Opted for personal project. Fam goal: visit all US National Parks. 1st stop @GreatSmokyNPS Points represent trails fam accomplished 2021.

Created a family personalized SVG in @inkscape inspired by @US_NPS logos. Working w/ @Mapbox @openstreetmap https://t.co/69DAy2Mo0o",1381622779330621441,2021-11-01 15:43:49+00:00,en,0,0,11,0,Twitter for Android,3_1455198900982214657,https://pbs.twimg.com/media/FDHnsMKVcAEOETn.jpg,photo, ,RRamZmaps,RRamZmaps,False,39,198,"Kentucky, USA"
1455198592596123654,"For today's #30DayMapChallenge, here's retail spending on London high streets (each point = a high street) vs 2019. 
Data anonymised &amp; aggregated by Mastercard and hosted by the GLA's incredible High Streets Data Service. 
n.b. Central London not included https://t.co/Iq7118Km7k",900161125,2021-11-01 15:42:35+00:00,en,5,1,17,2,Twitter Web App,16_1455195778905956358,https://pbs.twimg.com/tweet_video_thumb/FDHk2dhWYAYyBUH.jpg,animated_gif, ,amanda,acrobins,False,214,238,London via Edmonton & Calgary
1455198164512825351,"#30DayMapChallenge
Day 1 - Points
Map of @Orsaynotreville , where I live.
Every buildings are represented by points, colored by their ids (didn't have time to get the date of creation).
All data is from @openstreetmap https://t.co/sXPbnln3lR",3068008768,2021-11-01 15:40:53+00:00,en,0,1,2,0,Twitter for Android,3_1455198150709452802,https://pbs.twimg.com/media/FDHnAhLXoAIB7F6.jpg,photo, ,CômeMS,Come_M_S,False,7,122,"Orsay, France"
1455197278755512326,"#30DayMapChallenge | 1 Points: Big Cities Around the Corner. Not sure if I can do 30 days, but it's a start at least :) Created in @tableau.
Download @tableaupublic: https://t.co/C2gEVV8xlR https://t.co/ZdzRWWoSyf",871679652582109184,2021-11-01 15:37:22+00:00,en,1,0,24,0,Twitter Web App,3_1455196827981123594,https://pbs.twimg.com/media/FDHlzhoXEAorymR.jpg,photo, ,Klaus Schulte,ProfDrKSchulte,False,3440,1146,"Münster, Deutschland"
1455196772054224909,"Day 1 of the #30DayMapChallenge: Points📍

Here I've mapped counts of micro- and macro-plastics recorded during towed surveys undertaken by @marinescotland between 2014 and 2020⛴️doi: 10.7489/12324-2 

Check out the #30DayMapChallenge thread for many awesome maps!🗺️ https://t.co/UPdbNHrVvQ",40078468,2021-11-01 15:35:21+00:00,en,4,1,31,2,Twitter Web App,3_1455194791340351489,https://pbs.twimg.com/media/FDHj8-jXIAEbBSm.jpg,photo, ,Emily Hague,emilyhague,False,968,1298,"Scotland, United Kingdom"
1455196234952683523,"Red point ID never connects with nearest blue point ID
#30DayMapChallenge https://t.co/CCFzrkyJS1",387562177,2021-11-01 15:33:13+00:00,en,5,0,21,0,Twitter Web App,7_1455196076261183494,https://pbs.twimg.com/ext_tw_video_thumb/1455196076261183494/pu/img/nKhgTkciLNQRtLCx.jpg,video, ,Totò Fiandaca,totofiandaca,False,704,108,Italy
1455195425728864259,"As its the start of both #COP26 and the #30DayMapChallenge I thought it only fitting to produce a point map combining both. 

Here are the COP host cities from the start in 1995-present plotted spatially. https://t.co/LJkeV4B5s3",717816955,2021-11-01 15:30:00+00:00,en,1,0,6,0,TweetDeck,3_1451533049083088897,https://pbs.twimg.com/media/FCThnhpWUAEEcro.jpg,photo, ,Dr Beth Jackson,BethJackson1x,False,499,895,Nottinghamshire
1455194869488492554,"#30DayMapChallenge  Day 1, points, places with my name. #PunnyNotPunny https://t.co/Imq3P5BrrX",404240734,2021-11-01 15:27:47+00:00,en,2,2,22,1,Twitter for Android,3_1455194867487817735,https://pbs.twimg.com/media/FDHkBaOVQAcdhUj.jpg,photo, ,Barbara Kent,SDGeoGirl,False,196,382, 
1455194298484502529,"Day 1: Points! Rather than thinking of how points are traditionally understood in the GIS world, I decided to make a map of the total number of points scored all-time by all NFL teams based on which country the team was located. #30DayMapChallenge https://t.co/hLZHQOg37S",762107260881502208,2021-11-01 15:25:31+00:00,en,4,2,35,1,Twitter Web App,3_1455192533626200068,https://pbs.twimg.com/media/FDHh5j6XIAQcRh7.jpg,photo, ,Calahan Riley,calahan_riley,False,1605,1503,"Raleigh, NC"
1455193183588126722,"Here we go! I'm exploring the Danish national groundwater monitoring network this month. The network's been evolving since 1987. This Nov, I'm trying to find out how clustered it is &amp; ultimately, how representative it is.  #AUGISday #30DayMapChallenge https://t.co/T4ycl54sf6",223123391,2021-11-01 15:21:05+00:00,en,2,1,10,0,Twitter Web App,3_1455191070845935618,https://pbs.twimg.com/media/FDHgkaoXoAI7Njg.jpg,photo, ,Denitza Voutchkova,DenitzaV,False,305,260,Denmark
1455193140806160386,"#30DayMapChallenge 
Day 1: Points

Star Map: The positions of the closest 1000 stars to our sun. Explore in 3D: https://t.co/s5Z6ascrTj https://t.co/dYSQ7QTYch",842181553,2021-11-01 15:20:55+00:00,en,6,0,7,1,Twitter Web App,3_1455193096824795139,https://pbs.twimg.com/media/FDHiaV_XsAMCRqf.jpg,photo, ,Satellite Applications Catapult,SatAppsCatapult,False,11408,1521,"Oxfordshire, UK"
1455191537571225606,"#30DayMapChallenge Day 1: Points

Place names in Helsinki ending in “tie” (road), “kuja” (alley) and “katu” (street).

Data from @HelsinkiKYMP open dataset. https://t.co/0aFL6BAGbV",2335208993,2021-11-01 15:14:33+00:00,en,1,0,5,0,Twitter for iPhone,3_1455191529832779779,https://pbs.twimg.com/media/FDHg_IfXEAMuyja.jpg,photo, ,Oula Inkeröinen,PolarBoe,False,50,276,"Helsinki, Finland"
1455190785863868416,"#30DayMapChallenge 2021 Day 1: Points

Les ongulés abattus durant la saison de chasse 2019-2020. 1,5 million de points… https://t.co/6ebyvC9NNT",154261653,2021-11-01 15:11:34+00:00,fr,18,6,105,3,Twitter Web App,3_1455190578191286274,https://pbs.twimg.com/media/FDHgHvWWQAIK_Gs.png,photo, ,Cedric Rossi,cedricr,False,938,361,"Toulouse, France"
1455190693358546946,"#30DayMapChallenge Day 1 - Points. Caves in the Finnish Topographic Database @Maanmittaus . This is not a complete map of all caves in Finland, there are at least 1000 of them, maybe even 2000. Many place names tell of possible caves but those were not included on this map. https://t.co/2E4EelhxDE",3720386117,2021-11-01 15:11:12+00:00,en,6,0,35,0,Twitter Web App,3_1455187078518616071,https://pbs.twimg.com/media/FDHc8CDXMAcIgoI.png,photo, ,Teemu Saloriutta,TeemuSaloriutta,False,546,603,"Espoo, Suomi"
1455189026802225155,Day 1: Points of the eastern Finger Lakes (New York) #30DayMapChallenge https://t.co/JERGlJ2HYX,275677658,2021-11-01 15:04:34+00:00,en,1,1,15,0,Twitter Web App,3_1455188734673051650,https://pbs.twimg.com/media/FDHecbtWYAINjoy.jpg,photo, ,Keith Jenkins,kgjenkins,False,1324,201,Ithaca
1455188564208193536,"#30DayMapChallenge Día 1 Tema Puntos
Nuestro primer mapa del challenge es un mapa bivariado de crimen en Chicago evaluando casos domésticos (si/no) y si terminaron en arresto (si/no)
Fuente:  https://t.co/6bQmMPthzV
Instagram: @dataurbana
#DataUrbana #dataviz @tjukanov https://t.co/rycX9JsSXr",1270981983842287616,2021-11-01 15:02:44+00:00,es,3,0,24,0,Twitter Web App,3_1455188318547812352,https://pbs.twimg.com/media/FDHeENhXIAAYbkI.jpg,photo, ,DataUrbana,Data_Urbana,False,78,167,Barcelona
1455188366643933189,"London underground - alighters
#30daymapchallenge https://t.co/cRunvOA6G7",1101617286,2021-11-01 15:01:57+00:00,en,2,0,17,0,Twitter Web App,16_1455188109885378569,https://pbs.twimg.com/tweet_video_thumb/FDHd4EMXEAkWDAe.jpg,animated_gif, ,Helen McKenzie,helenmakesmaps,False,4382,967,London
1455188350751678475,"London underground - boarders
#30daymapchallenge https://t.co/ErtjZYVNOs",1101617286,2021-11-01 15:01:53+00:00,en,3,1,11,0,Twitter Web App,16_1455187877470646282,https://pbs.twimg.com/tweet_video_thumb/FDHdqiYXsAok2_6.jpg,animated_gif, ,Helen McKenzie,helenmakesmaps,False,4382,967,London
1455188335153106952,"Boarders and alighters on the London Underground Network 
#30daymapchallenge #day1 #points #qgis
Source: @TfL RODS data https://t.co/JJhqgAXqur",1101617286,2021-11-01 15:01:49+00:00,en,27,4,190,3,Twitter Web App,16_1455187629754966018,https://pbs.twimg.com/tweet_video_thumb/FDHdcHkWYAIKf7o.jpg,animated_gif, ,Helen McKenzie,helenmakesmaps,False,4382,967,London
1455188307348971521,"#30DayMapChallenge is on!

day 1: points

I mapped my trail running activities around Cerro Manquehue to visualize its trail network. Each point is a reading from my GPS device, coloured by elevation. 

#rstats #rspatial #trailrunning 

https://t.co/TwyMMQ6qEZ https://t.co/FHq0p5MiGi",83974993,2021-11-01 15:01:43+00:00,en,6,1,19,1,Twitter Web App,3_1455187464214261763,https://pbs.twimg.com/media/FDHdSe4XsAMFmjE.jpg,photo, ,raimundos,raimun2,False,1007,810,Chile
1455187883070005262,"It’s the first day of #30DayMapChallenge ∩ #plottertwitter.

For “points” day, these are points on the surface of each US Census block in the South San Francisco area around San Bruno Mountain. https://t.co/WLmtOeOtSc",93046641,2021-11-01 15:00:02+00:00,en,2,2,22,0,TweetDeck,3_1455045402000977921,https://pbs.twimg.com/media/FDFcFX5VcAEu8aj.jpg,photo, ,Michal Migurski,michalmigurski,False,4680,12,Oakland CA
1455186510496608257,"~ 01 points -&gt; expansion

data: natural earth ne_110m_admin_0_countries_lakes and ne_110m_populated_places_simple connected by ADM0_A3 property

demo -&gt; https://t.co/pbL36ZH5mF

#30DayMapChallenge https://t.co/QKdV0DuRuK",2914726517,2021-11-01 14:54:34+00:00,en,20,1,155,0,Twitter Web App,16_1455184817834840071,https://pbs.twimg.com/tweet_video_thumb/FDHa4cWWUAcTf9r.jpg,animated_gif, ,stefano bovio,allyoucanmap,False,734,190,Italia
1455185089625796615,"Ok, let's do it! 30 days - 30 maps
Day 1. Points
Fun fact: there are two geographic centers of Ukraine. And both have monuments...
#30DayMapChallenge #Ukraine https://t.co/88wJJaZJ9J",14196303,2021-11-01 14:48:56+00:00,en,4,2,24,0,Twitter Web App,3_1455183332199837698,https://pbs.twimg.com/media/FDHZh97XMAIJNW2.jpg,photo, ,yaroslav_sm,jaroslav_sm,False,158,96,Чернівці
1455184527454781454,"I'm very much an amateur map maker, but thought I'd contribute a few museum-related maps for the #30DayMapChallenge. First up, the 3,300+ museums open in the UK. Data from the @MuseumsMapping database, points coloured by subject (not that you can see all of them). https://t.co/xiMsDFT4V0",2331868991,2021-11-01 14:46:42+00:00,en,6,0,22,0,Twitter Web App,3_1455184294067032075,https://pbs.twimg.com/media/FDHaZ9KX0AsHVjc.jpg,photo, ,Mark Liebenrood,markliebenrood,False,229,193,London
1455184098562121732,"⚡🔊Thunderstorms🔊⚡
#Lightning points and Venn diagrams #thunderfronts over Cambridgeshire with the real sound of torrential rain in the background 13 Aug 2020 (Using @Blitzortung_Org)
#30DayMapChallenge 
Day 1 - Points https://t.co/gTtZYvuCFp",2787878432,2021-11-01 14:44:59+00:00,en,3,0,5,1,Twitter for Android,7_1455183967645224972,https://pbs.twimg.com/ext_tw_video_thumb/1455183967645224972/pu/img/y6p5XYNeig4CImwF.jpg,video, ,BC,mildthing99,False,2575,2318,"England, United Kingdom"
1455183659301015560,"Time to post some maps! Thank you @tjukanov for giving us this challenge to make November a little more exciting! 
Day 1: Points - Tree tops of Montréal - data:@MTL_DO.  Points extracted from CHM using #ForestTools #RStudio library #30DayMapChallenge https://t.co/YmUi3ii33y",1260044066131247105,2021-11-01 14:43:15+00:00,en,6,0,30,0,Twitter Web App,3_1455182430286061568,https://pbs.twimg.com/media/FDHYteCXIAA3Bhu.jpg,photo, ,Beck Österland,BeckOsterland,False,43,331,"Montreal, QC"
1455181835605102607,How it feels sometimes #30daymapchallenge #mappymeme OC https://t.co/ZSGfpR3Tpp,741653561314922496,2021-11-01 14:36:00+00:00,en,4,3,93,0,Twitter Web App,3_1453007196388839436,https://pbs.twimg.com/media/FCoeWMTX0AwECOq.jpg,photo, ,Kate Berg 🥔🗺️,pokateo_,False,4376,2293,"Grand Rapids, MI"
1455181526119985163,"#30DayMapChallenge German traffic accidents in 2020 coloured by month. Are people driving towards cities for the holidays and crashing their cars in December(red)?
Made in #qgis https://t.co/trTBofsK88",110208812,2021-11-01 14:34:46+00:00,en,1,0,5,0,Twitter Web App,3_1455181504427003906,https://pbs.twimg.com/media/FDHX3k8XEAIYMKk.jpg,photo, ,Ben Jamin',Terranigmus,False,46,158,Germany
1455181139413553157,"november combines with #30DayMapChallenge! 
day 1: points.

18th century churches of the city of St. John del-Rey, in Minas Gerais, Brazil. https://t.co/PcztVrMt9z",1431667467651358725,2021-11-01 14:33:14+00:00,en,0,1,3,0,Twitter Web App,3_1455180746973396996,https://pbs.twimg.com/media/FDHXLfNWQAQohm-.jpg,photo, ,Yago Dinali,yagodinali,False,15,64,"São João del Rei, Brasil"
1455180496007274498,Throughout November we'll be taking part in the #30DayMapChallenge! Every day this month our Geospatial team will be creating and sharing bespoke maps around this year's themes. We can't wait to see what the community comes up with! 🌎🌍🌏 https://t.co/Tq5me0Ql7s,842181553,2021-11-01 14:30:40+00:00,en,0,0,6,1,Twitter Web App,3_1455180270898974731,https://pbs.twimg.com/media/FDHWvxsXEAsrZPJ.png,photo, ,Satellite Applications Catapult,SatAppsCatapult,False,11408,1521,"Oxfordshire, UK"
1455179366825037825,"Es ese momento del año otra vez! 

#30DayMapChallenge - Día 01 - Puntos. 

Mi versión de la constelación de los aprox. 38,000 establecimientos de venta de tacos (y tortas) para el centro del país. 

Datos del #Denue de @INEGI_INFORMA https://t.co/3NypYZ7rkN",260088313,2021-11-01 14:26:11+00:00,es,8,0,85,3,Twitter Web App,3_1455178976121397258,https://pbs.twimg.com/media/FDHVkaRVIAo9rc6.jpg,photo, ,Juvenal,JuvenalCamposF,False,1368,1017,"Ocuituco, Morelos"
1455179284788699138,"Day 1 of #30DayMapChallenge: a visualisation we made of 35 million points around the globe, each representing a geotagged photo. 

We use this data @thedatascilab &amp; @turinginst to generate faster indicators of global tourism statistics for all G7 countries https://t.co/zBeB7IcM53 https://t.co/L18osAFeoX",42171991,2021-11-01 14:25:52+00:00,en,12,1,65,1,Twitter Web App,3_1455177000679784451,https://pbs.twimg.com/media/FDHTxbLWQAMHy-D.jpg,photo, ,Tobias Preis,t_preis,True,3933,1436,"University of Warwick, UK"
1455177855692849166,"For this month's #30DayMapChallenge I'll share examples of how to map Census data in #rstats from my forthcoming book.  First up is group-wise dot-density maps for ""Points"": https://t.co/X6aRQiY3Ur.  Follow me for tips every day and some bonus examples not in the book! #rspatial https://t.co/LKEmQ0IsMe",144529492,2021-11-01 14:20:11+00:00,en,18,0,88,0,Twitter Web App,3_1455177509557911564,https://pbs.twimg.com/media/FDHUPC5WQAw3gs3.jpg,photo, ,Kyle Walker,kyle_e_walker,False,4947,385,"Fort Worth, TX"
1455177404071219200,Starting off the #30DayMapChallenge with a 15 minute map on the average hours worked by country. https://t.co/o5nQ2pmEh9,117610391,2021-11-01 14:18:23+00:00,en,0,0,6,0,Twitter for iPhone,3_1455177400518651913,https://pbs.twimg.com/media/FDHUIssXMAkti6z.jpg,photo, ,laura,LauraSmithCarto,False,83,100, 
1455176770529996810,"Was wäre, wenn man versuchen würde die bisher noch ungezählten #Parkplätze in Berlin zu berechnen? Irgendwie ja auch passend zur heute beginnenden  #30DayMapChallenge, Day 1: Points. https://t.co/fbbdbBibU3",1277577608239210503,2021-11-01 14:15:52+00:00,de,3,3,27,1,Twitter Web App,3_1455176367830671363,https://pbs.twimg.com/media/FDHTMloXIAMS7Or.jpg,photo, ,Datenschatz,datenschatz,False,274,729, 
1455176410813845506,"It's #30DayMapChallenge time again!
Day 1: Points! 
I spent some time playing around with an @OpenTopography point cloud (""3D fuel structure..."" https://t.co/7mzqk8hcak) in #rstats to start off the month. https://t.co/aS3WqQAu8p",942194832491122688,2021-11-01 14:14:26+00:00,en,4,1,10,0,Twitter Web App,3_1455175821363138564,https://pbs.twimg.com/media/FDHSsx4WUAQfGqB.png,photo, ,Mike Mahoney,MikeMahoney218,False,1068,533,"Syracuse, NY"
1455176040544940036,"#30DayMapChallenge 2021 Day 1: Points

Denmarks 1400+ Islands by size, with a Halloween color scheme #QGIS https://t.co/MNiqpGdR3N",7159622,2021-11-01 14:12:58+00:00,en,7,2,50,0,Twitter Web App,3_1455175299105181703,https://pbs.twimg.com/media/FDHSOYUWUAcT5wi.jpg,photo, ,Kurt Menke,geomenke,False,6072,2154,"Helsinge, Denmark"
1455175592115011585,"#30DayMapChallenge Day 1: Points
Been wanting to take time out to go back to vizzing on a more regular basis and am really drawn by @shijiawendy's maps! So here goes...did you know there's different types of speed cameras in Singapore? I didn't 😶
Link : https://t.co/nJQ6559Ff0 https://t.co/5P4aEeoRDH",1289908969536778244,2021-11-01 14:11:11+00:00,en,1,0,17,0,Twitter Web App,3_1455175335566143499,https://pbs.twimg.com/media/FDHSQgJUcAs0Tpz.jpg,photo, ,Kelly Tan,vizkellie,False,396,272,Singapore
1455175277558910990,A point.  Null island. https://t.co/W9Mpmb7NME #30DayMapChallenge https://t.co/xsM3rT1lPS,48799545,2021-11-01 14:09:56+00:00,en,2,0,4,0,Twitter Web App,3_1455175120209649669,https://pbs.twimg.com/media/FDHSD94VIAUfM80.jpg,photo, ,Kurt Schwehr,kurtschwehr,False,1045,813,"Mountain View, CA"
1455175202573324288,"During this month map geeks from all over the world come together for Topi's @tjukanov #30daymapchallenge 

Here is my contribution for day #1 - points. Every point on these maps shows a record store.

You can find all record stores on https://t.co/KdGnLCwBws https://t.co/aXvHN107Wh",1193613856423251972,2021-11-01 14:09:38+00:00,en,1,0,4,0,Twitter for Android,3_1455175199712763908,https://pbs.twimg.com/media/FDHSImDWYAQaV8Z.jpg,photo, ,BTTB,bttbradio,False,13,27, 
1455175050655588356,"#30DayMapChallenge has begun
1 - Points
Bike Parkings in Porto vs ""DEM""
the ""DEM"" is also made of points :P

#Porto https://t.co/evv8KUFa9q",180939408,2021-11-01 14:09:02+00:00,en,1,2,8,0,Twitter Web App,3_1455175027419140099,https://pbs.twimg.com/media/FDHR-kNWUAMxc_8.jpg,photo, ,torts,tgsousa_,False,1010,1150, 
1455174982397579272,"During this month map geeks from all over the world come together for Topi's @tjukanov #30daymapchallenge 

Here is my contribution for day #1 - points. Every point on these maps shows a record store.

You can find all record stores on https://t.co/KdGnLCwBws https://t.co/JsL1SwrIbu",1193613856423251972,2021-11-01 14:08:46+00:00,en,2,0,4,0,Twitter for Android,3_1455174980019310597,https://pbs.twimg.com/media/FDHR7zoWUAUyDfy.jpg,photo, ,BTTB,bttbradio,False,13,27, 
1455174914021855237,"My attempt at creating a map with points for Day 1 of the #30DayMapChallenge.

Each blue dot in this #dataviz represents an airport in India.

Link to my code: https://t.co/Pw53YYnknE

#RStats #ggplot2 #tidyverse #Data #DataScience https://t.co/WD9dgaZaW3",208301555,2021-11-01 14:08:30+00:00,en,3,0,25,0,Twitter Web App,3_1455174893000036360,https://pbs.twimg.com/media/FDHR2vdVkAgON2B.jpg,photo, ,Annapurani,annapurani93,False,981,309,"Chennai, India"
1455174537482440709,"Putting my acct to use for #30DayMapChallenge 🗺
Day 1: P O I N T S 📌
Map of Rapa Nui highlighting location of Moai Heads. Location data from @sporella via Github 

More deets at: https://t.co/D2T29nJEWT https://t.co/m3ygEehaJ0",32127911,2021-11-01 14:07:00+00:00,en,2,1,9,0,Twitter Web App,3_1455174493807075329,https://pbs.twimg.com/media/FDHRfgWUYAEyph7.jpg,photo, ,Z,Zaaaana_,False,408,349,TT
1455173983368851457,"Multitasking with this tweet....
#30DayMapChallenge #1 Points comes from our #COP26 Climate Change &amp; Impacts in the UK resources. 
Wildfires in England 2010-2020. Taken from the Wildfires impacts StoryMap. https://t.co/LG4KGORIsM https://t.co/a7vhyX3WWx",1328992953080147968,2021-11-01 14:04:48+00:00,en,4,1,6,0,Twitter Web App,3_1455173299047178247,https://pbs.twimg.com/media/FDHQZ9hXIAcFF2v.jpg,photo, ,David Morgan (he/him),Dav1dM0rgan,False,417,315,Shropshire
1455173596322484227,"1. Points for the #30DayMapChallenge.
Emphasis on Symbology used on the point. https://t.co/uWVSBsShai",781455687444463616,2021-11-01 14:03:15+00:00,en,1,0,6,0,Twitter for Android,3_1455173593969541124,https://pbs.twimg.com/media/FDHQrIMVQAQzdS8.jpg,photo, ,Kamau Ʈhiong'o (TKM),musaTHIONGO,False,881,102,My YouTube Channel - 👇
1455173502617767938,"#30DayMapChallenge 
DAY 1
#gischat https://t.co/pNdUKUFJiC",732791249086844931,2021-11-01 14:02:53+00:00,und,2,0,6,0,Twitter Web App,3_1455173265073246209,https://pbs.twimg.com/media/FDHQX-9WEAEMgCC.png,photo, ,Wahome,ItsWahome,False,6430,6055,Kenya
1455173376444669955,#30DayMapChallenge https://t.co/Q2TN39bTQU,233135248,2021-11-01 14:02:23+00:00,und,1,0,2,0,Twitter Web App,3_1455173319305699332,https://pbs.twimg.com/media/FDHQbI_XoAQUjTK.jpg,photo, ,Jérôme Boeuf,jrombf,False,95,458,"Besançon, France"
1455173368215478272,"#30DayMapChallenge Day 1: Points
My 1st Story Map in 2012 posted in  2014 paper on same (feat. abstract-in-a-title 😆 )
https://t.co/02u6wTwf05 https://t.co/iTcOAWPRJ4",25663399,2021-11-01 14:02:21+00:00,en,1,1,3,0,Twitter for Android,3_1455173366067994636,https://pbs.twimg.com/media/FDHQd3MXoAwVjC-.jpg,photo, ,Andrew Zolnai,azolnai,False,921,1529,"Cambridge, UK"
1455173069677289476,Day 1: Points. Coinciding with the #30DayMapChallenge is the @BanffMtnFest. Here's a map representing approximate locations of the 76 films.   #nineepicdays https://t.co/1CQVra9JCA,198918596,2021-11-01 14:01:10+00:00,en,3,1,11,1,Twitter Web App,3_1455172165456699392,https://pbs.twimg.com/media/FDHPX-kVIAAN1c5.jpg,photo, ,Morgan Moe,MorganSMoe,False,400,163,Calgary AB
1455171095275851777,"#30DayMapChallenge 

Day 1: Points

Bigfoot sightings in Michigan.

Apparently Bigfoot gets to the border of Wayne County and just goes no further. https://t.co/Sa61kBGM5y",77623399,2021-11-01 13:53:19+00:00,en,3,4,28,0,TweetDeck,3_1455171089814802440,https://pbs.twimg.com/media/FDHOZXfUUAgnbfc.png,photo, ,Dr. Peter Larson,pslarson2,False,1003,1680,"Ann Arbor, MI"
1455170335066705928,"So, #30DayMapChallenge maybe? We'll see how long this lasts. But here are some points (first pic) which, really, are a map no different from something more ordinary (second pic). It's just a matter of how many! Derived from https://t.co/EnGlasMBWp https://t.co/xICG1ba0As",17448055,2021-11-01 13:50:18+00:00,en,2,1,17,0,Twitter Web App,3_1455169766423998465,https://pbs.twimg.com/media/FDHNMVeXMAE9DvD.png,photo, ,Andy Woodruff,awoodruff,False,6702,580,"Belmont, Massachusetts"
1455169200952156163,"Day 1 - Points of the #30daymapchallenge

🔥 🔥 🔥
Live fires detected in the East African nation of Uganda over the last six months.

Anyone know why the Western part of Uganda seems to be burning more compared to the rest of the country?

Cattle feed 'biz' perhaps?

#gischat https://t.co/vgOfkG03hG",75323994,2021-11-01 13:45:47+00:00,en,1,1,3,0,Twitter Web App,3_1455169044236091392,https://pbs.twimg.com/media/FDHMiTHWQAABF0E.jpg,photo, ,kadoch,kadoch,False,320,209,Afrika
1455169097872941059,"¿Cómo se reparten los hospitales en España?

Day 1 of #30DayMapChallenge 
https://t.co/6r7PqMX0l2 https://t.co/lemKlztHEV",364201719,2021-11-01 13:45:23+00:00,es,3,5,10,0,Twitter Web App,3_1455168794830192640,https://pbs.twimg.com/media/FDHMTyAWQAACKOY.jpg,photo, ,Libertad,LibertadChC,False,496,702, 
1455169046421426184,We love seeing all the maps for the #30DayMapChallenge. You'll find over 2.5 million #Points on our GB1900 viewer - what historic features would you like to search for? https://t.co/zWb4HkEAhE https://t.co/zUHfCHB8Df,1119210314,2021-11-01 13:45:11+00:00,en,4,0,13,0,Twitter Web App,3_1455166411916075010,https://pbs.twimg.com/media/FDHKJE9WYAI1IPJ.jpg,photo, ,NLS Map Collections,natlibscotmaps,False,13096,1122,Edinburgh
1455168241136029696,"Local Authority Maintained Trees - London Datastore

#30DayMapChallenge - Day 1 - Points https://t.co/fleDgM4ker",21355731,2021-11-01 13:41:59+00:00,en,1,0,9,0,Twitter Web App,3_1455167378548051976,https://pbs.twimg.com/media/FDHLBV8X0AgNBRk.jpg,photo, ,Jonti Peters,jontix,False,404,993,Preston
1455168032637177856,"#30DayMapChallenge #LIDAR Pointcloud of the Monument to the Battle of the Nations in #Leipzig rendered with #qgis 3.22 , Data as #OpenData from Staatsbetrieb Geobasisinformation und Vermessung Sachsen [GeoSN]
Crematorium of one of the largest cementaries in GER in the back https://t.co/c9vthRlUFS",110208812,2021-11-01 13:41:09+00:00,en,2,0,3,0,Twitter Web App,3_1455167957739491333,https://pbs.twimg.com/media/FDHLjDmX0AUQIIF.jpg,photo, ,Ben Jamin',Terranigmus,False,46,158,Germany
1455167401750827020,"Here we go again, another #30DayMapChallenge! 🗺Thank you @tjukanov
Day 1: Points.
Using the @DfTstats national public transport access nodes (NaPTAN) database. Modal interchanges! Bus stops at Airports, Ferry Terminals, Bus Stations and Rail Stations. https://t.co/7vgj8b7aVv",1318518242080661504,2021-11-01 13:38:38+00:00,en,2,0,12,0,Twitter Web App,3_1455166546993729541,https://pbs.twimg.com/media/FDHKQ8KX0AUYHXZ.jpg,photo, ,Christoph Er,dataisawesomeo,False,199,580, 
1455167168744730629,"#30DayMapChallenge 2021
Day 1: Points - Welcome to the @NHL @SeattleKraken!

Adding a new point feature to my NHL Teams dataset. Continuing to learn layout properties in @qgis and using @sarahbellmaps BellTopo Sans font https://t.co/SdpaS4jwp1",333524694,2021-11-01 13:37:43+00:00,en,3,1,17,0,Twitter Web App,3_1455166968336691203,https://pbs.twimg.com/media/FDHKpdyXMAM_7iP.jpg,photo, ,Christopher Pollard,CRVanPollard,False,1236,1210,"Philadelphia,PA"
1455166533039181824,It's the most wonderful time of the year! Nov 1 means that the #30DayMapChallenge has kicked off! I *highly* recommend that you follow the hashtag or @30daymap_tweets for AWESOME MAP GOODNESS! You will learn things. https://t.co/MCFfzhLoJT,18607049,2021-11-01 13:35:11+00:00,en,1,0,4,0,TweetDeck,3_1455166467071254528,https://pbs.twimg.com/media/FDHKMSbXoAA7D3B.jpg,photo, ,Jen Nelles,jen_nelles,False,731,1102,New York & Oxford
1455166176305324034,"#30DayMapChallenge Day 1: Points

Lego World Map recreated using Blender #b3d. https://t.co/AG1i24PKqX",159574073,2021-11-01 13:33:46+00:00,en,4,1,36,0,Twitter Web App,3_1455165992087310337,https://pbs.twimg.com/media/FDHJwo-X0AEdGN8.jpg,photo, ,Michael Legg,mjlegg,False,179,121, 
1455166068780150786,"Quelques sommets de la Vallée du Rhône d'après OSM

#30DayMapChallenge - 1. Points

avec #QGIS https://t.co/vV9IZaQD6F",892006500,2021-11-01 13:33:21+00:00,fr,10,3,40,0,Twitter Web App,3_1455164588614459394,https://pbs.twimg.com/media/FDHIe8oXoAIxwrC.jpg,photo, ,Romain Lx,lacxrx,False,810,318,Vaucluse
1455165961053609989,Day 1 - Points.   World Cities #30DayMapChallenge https://t.co/jjg9VanMR6 https://t.co/ociozVL9Tj,1253080999572971521,2021-11-01 13:32:55+00:00,en,3,0,14,1,Twitter Web App,3_1455165407392903171,https://pbs.twimg.com/media/FDHJOm0XMAMBeZL.jpg,photo, ,Akuko,akukoio,False,35,109, 
