tweet_id,text,author_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,source,media_key,media_url,media_type,media_view,user_name,user_username,user_verified,user_followers_count,user_following_count
1460118363384868866,#30DayMapChallenge Day 15 without using a computer! I’m unsure it looks like a map or a pancake 😂 but Japanese Hotcake map of where I’ll live one day! Outline of a few bays on Sydney harbour. https://t.co/Afhrfly9ig,14851579,2021-11-15 05:32:00+00:00,en,1,1,12,0,Tweetbot for iΟS,3_1460118347584917507,https://pbs.twimg.com/media/FENh5q3UUAMWVjb.jpg,photo, ,Kylie Wilson,_kyliejane,False,552,161
1460117669080883202,"Day 15 of #30DayMapChallenge (No computer): My favorite mushroom spot (Sorry, I won’t give more details for this one…)

Made with Hector :) https://t.co/1SgH6xR22m",1237617707106873344,2021-11-15 05:29:14+00:00,en,1,1,15,0,Twitter Web App,3_1460117557738979334,https://pbs.twimg.com/media/FENhLsdXwAY0rvK.jpg,photo, ,Benjamin Nowak,BjnNowak,False,1133,762
1460115741156413447,"Day 12: Data Challenge Natural Earth | #30DayMapChallenge

El país con más husos horarios que cualquier otro en el mundo y no es sorpresa que mencionemos a Rusia. https://t.co/4LqvDcmABO",1051527936,2021-11-15 05:21:34+00:00,es,1,0,5,0,Twitter Web App,3_1460115686684979200,https://pbs.twimg.com/media/FENfeyPVcAAXGVW.jpg,photo, ,Eduardo AC Jurado,lalocruzjurado,False,111,465
1460113877132320770,"#30DayMapChallenge
Día 14: Nueva herramienta
Mapa elaborado con https://t.co/sfIU3QlzK7
Distribución de la tasa de vivienda deshabitada en la ciudad de Culiacán https://t.co/zOvNkQhQh2",1352456228455256068,2021-11-15 05:14:10+00:00,es,1,0,0,1,Twitter for Android,3_1460113874657681420,https://pbs.twimg.com/media/FENd1T6XIAwK1rJ.jpg,photo, ,Guaiacum,Guaiacumac,False,115,46
1460110311177035778,Last week I finished my crocheted bag with base world map as part of #30DayMapChallenge (Map made without using computer). https://t.co/RWHLJHF0X4,1388836502612885504,2021-11-15 05:00:00+00:00,en,3,1,44,0,Twitter for Android,3_1460110308522045447,https://pbs.twimg.com/media/FENalvBXsAcHwjQ.jpg,photo, ,Viktoriia Gorelikova,VikGorelikova,False,25,74
1460108293192388608,"#Day15 of #30DayMapChallenge: Map made without a Computer.
My cartography skills are pretty firmly anchored in the digital realm, but here's my attempt at a hand-drawn reproduction of the map from the classic children's book Swallows &amp; Amazons (pre/post colour). https://t.co/hcvjqn21rl",93839237,2021-11-15 04:51:59+00:00,en,2,0,8,0,Twitter Web App,3_1460107984789401605,https://pbs.twimg.com/media/FENYeecVcAUsJ-f.jpg,photo, ,Andrew DC 🌈,andrewdc_nz,False,790,182
1460106161710157824,"14. PIZZA CHERNOFF

You eat with your eyes, so let's make a map that shows what you're in for. In lieu of a smile, the more meat on a menu, show mo' meat. The thicker the crust, the thicker the icon crust. Deep dish? Deep icon.

New Tool (the tool is pizza) – #30DayMapChallenge https://t.co/yZ0C1pQeFV",481724987,2021-11-15 04:43:31+00:00,en,1,1,3,0,Twitter Web App,3_1460105323444948994,https://pbs.twimg.com/media/FENWDkKX0AISKkq.jpg,photo, ,Dylan Moriarty,DylanMoriarty,True,1832,1339
1460104578066751489,"#30DayMapChallenge 2021 Día 14 Nueva herramienta. Mapa de orientación de los techos de las construcciones de la zona industrial del Guadalajara a partir del vuelo LiDAR de @GuadalajaraGob de 2017 y utilizando las herramientas de @whiteboxgeo, ¿pensaste paneles solares?
@tjukanov https://t.co/4itLn3e2sE",7630312,2021-11-15 04:37:13+00:00,es,0,0,7,0,Twitter Web App,3_1460104454930419712,https://pbs.twimg.com/media/FENVRAsX0AACBW9.jpg,photo, ,Yúum-K'aak-Náab,jdeltoro1973,False,578,2119
1460104362332676097,"Day 15, Map made without using a computer. Number of passengers that traveled through the airports in Finland 2019. Map made with Hama beads. #30DayMapChallenge https://t.co/RdIc5HslH7",1466897384,2021-11-15 04:36:22+00:00,en,14,2,122,2,Twitter for Android,3_1460104358146813953,https://pbs.twimg.com/media/FENVLYJXMAE1UR_.jpg,photo, ,Matti Kokkonen,MattiJKokkonen,False,330,484
1460094549213077512,"🗺️NEW🗺️#30DayMapChallenge Day14: New Tool
I used Cloud Compare @CloudCompareGPL  (Download: https://t.co/g29tbxdv3v)
to render the point cloud data from  https://t.co/sYz03pXTBJ https://t.co/SnQBgElKYl",1160963883860762624,2021-11-15 03:57:22+00:00,en,19,11,178,1,Twitter Web App,3_1460093153269071882,https://pbs.twimg.com/media/FENK_KuVQAoskvK.jpg,photo, ,Wendy Shijia,ShijiaWendy,False,2638,1220
1460087640187801601,"Day 14: Map with a new tool

Footprints of all structures within the City of Melbourne, visualised using https://t.co/tx3Ad8GUeK. Data from City of Melbourne

#30DayMapChallenge https://t.co/iuVYgyySpY",820847294073303040,2021-11-15 03:29:55+00:00,en,1,0,14,0,Twitter Web App,3_1460087523925901316,https://pbs.twimg.com/media/FENF3fyVQAQKr4P.jpg,photo, ,Shandiya Balasubramaniam,ShandiyaB,False,456,811
1460081743004794885,"Not sure what to use for today’s #30DayMapChallenge goal: 'Map with a new tool'? 🗺️

Why not use https://t.co/yOQ7v9yTJM! Create free #satellite imagery in a snap. Download your #map, throw it into an editor and create something special. 

Try it now: https://t.co/3FC2bMHUDM https://t.co/NjXB9Jz6YG",959750470678986752,2021-11-15 03:06:29+00:00,en,3,0,8,0,Twitter Web App,7_1460081666634829830,https://pbs.twimg.com/ext_tw_video_thumb/1460081666634829830/pu/img/vgafdeld0sZG4ukc.jpg,video, ,Soar.Earth,Soar_Earth,False,2673,814
1460080670886318084,"Y'all, I never said these were going to be on time but here it is..

Day #7: Green - 

Cities in the United States with ""green"" associated names... interesting to see how many are in the Midwest

#30DayMapChallenge https://t.co/sQQGCqYZtG",281310591,2021-11-15 03:02:13+00:00,en,1,1,7,0,Twitter Web App,3_1460080656818524166,https://pbs.twimg.com/media/FEM_nx0WUAYi5rC.jpg,photo, ,Taylor Johnston,TF_Johnston,True,1725,3005
1460076981501014019,"It's still #30DayMapChallenge's New Tool day so here's a map of Paris, which took `render_highquality` length of time to render. :P

#aerialod adventures https://t.co/XD8YRal5KT",946151815,2021-11-15 02:47:33+00:00,en,10,3,138,0,Twitter Web App,3_1460076771223785473,https://pbs.twimg.com/media/FEM8Fm2X0AE9vMy.jpg,photo, ,flotsam,researchremora,False,2749,968
1460072857891786758,"Day 14 of the #30DayMapChallenge:  Map with a New Tool…Created a map using @MapBox.  Not completely new, I last used it in 2017 and definitely some cool new features. https://t.co/GXouBQiCP7",276280627,2021-11-15 02:31:10+00:00,en,0,0,3,0,Twitter Web App,3_1460072711791599621,https://pbs.twimg.com/media/FEM4ZUSUYAUWx0X.jpg,photo, ,Patrick Nelson,pnelson917,False,229,487
1460071984298180608,"#30DayMapChallenge Day 14. Map with a new tool

Not really ""new"" but for me still challenging. 
""Parque del Pueblo"", Nezahualcóyotl, México. I used
Blender to create this crappy 3D scene. I wish I had more time to learn/work with Blender. I have a love/hate relationship with it! https://t.co/qZTASLrGRe",23676785,2021-11-15 02:27:42+00:00,en,3,0,8,0,Twitter Web App,3_1460071879348310017,https://pbs.twimg.com/media/FEM3o3MX0AERiX7.jpg,photo, ,(っ◔◡◔)っ ★,ishiba,False,632,739
1460071495548297218,"#30DayMapChallenge Day 15 | Map made without a Computer

#Rice is the staple food in #Bangladesh. So, I thought to make a #map with rice. https://t.co/SNJTg1G1j7",771895849,2021-11-15 02:25:46+00:00,en,6,2,31,0,Twitter Web App,3_1460071484584431619,https://pbs.twimg.com/media/FEM3R4lVEAMQVdl.jpg,photo, ,Padmanabha Chowdhury,PadmanabhaChy,False,5,25
1460071202089750535,"#30DayMapChallenge
Day 14: New Tool - Today’s 50 Mile Bike Ride visualized using Strava Flyby. I really like @relivecc and sad to see that I can no longer view my rides/runs from Strava there but guess I'll give Flyby a try.

Strava Flyby via @StravaEng https://t.co/8X845wKjHq https://t.co/P0RROv1aa6",333524694,2021-11-15 02:24:36+00:00,en,1,1,4,0,Twitter Web App,3_1460070070156206083,https://pbs.twimg.com/media/FEM1_jbXIAMrUu1.jpg,photo, ,Christopher Pollard,CRVanPollard,False,1233,1207
1460069344336093187,"Sharing this prematurely due to a unusually busy day tomorrow - #30DayMapChallenge (W/O a Computer)

#Massachusetts made out of stuff i've found on the beaches of #CapeCod, and labelled w/old Newspaper clippings from the @capecodtimes https://t.co/fHznKa373n",822048926081712128,2021-11-15 02:17:13+00:00,en,8,4,46,1,Twitter Web App,3_1460068977292550146,https://pbs.twimg.com/media/FEM0_8MXIAIyDik.jpg,photo, ,Carl Churchill,Cchurchili,False,2696,1142
1460066903548993538,"Scrambling a bit at this point... but here's another quick map for #30DayMapChallenge Days 11, 12, 14: 3D, population and new tool: kepler(dot)gl https://t.co/WBkncIb6lX",910889225448439808,2021-11-15 02:07:31+00:00,en,1,1,19,1,Twitter Web App,3_1460065961709559812,https://pbs.twimg.com/media/FEMyQaRWYAQTh0S.jpg,photo, ,Dennis Kao,professorkao,False,466,718
1460066382545141763,"#30DayMapChallenge day 14- new tool. I've been meaning to check out Houdini for a while, and today's prompt gave me a push. Turns out you can't really learn Houdini in a day, ha, but I know more than I did this afternoon! Here are some buildings in Brooklyn. I made em shiny. https://t.co/dkhqXzgwnl",17847384,2021-11-15 02:05:26+00:00,en,0,0,7,0,Twitter Web App,3_1460066182778793993,https://pbs.twimg.com/media/FEMydR0XMAksWhU.jpg,photo, ,Jill Hubley,Jill_hubley,False,1538,1345
1460061266441949190,"Un mapa de los ríos de México. 🌊🇲🇽

Para el #30DayMapChallenge con información de Natural Earth. 

Descarga los datos acá: https://t.co/cFQxWhQAGo https://t.co/wOsr4qrule",883380487049302016,2021-11-15 01:45:07+00:00,es,1,0,1,0,Twitter Web App,3_1460060765306556425,https://pbs.twimg.com/media/FEMth8KVEAkF0n6.jpg,photo, ,Raúl Castellanos,rulocastellanos,False,954,1277
1460056900452630533,"#30daymapchallenge 
Day 7: Green

#Torreon #Mexico 🇲🇽 #evi #mapoftheday #AnecdotasDelDorada #Vegetation https://t.co/cgiccTTCSp",509087207,2021-11-15 01:27:46+00:00,en,0,0,3,1,Twitter for Android,3_1460056896946200581,https://pbs.twimg.com/media/FEMqAxZWYAUR2R7.jpg,photo, ,Ihanelly,ihanelly_64,False,294,428
1460055554206810112,"#30DayMapChallenge Day 14: Map with a new tool. A heat map showing best coffee cities, made using MS Excel. https://t.co/rNRUtAlSB0",3536376796,2021-11-15 01:22:25+00:00,en,1,0,7,0,Twitter for iPhone,3_1460055550188613634,https://pbs.twimg.com/media/FEMoyYVUcAIr8Cn.jpg,photo, ,Zihan Song,song_zihan,False,187,78
1460043457041293315,"Last #30DayMapChallenge for me. New tool, no computer @openstreetmap inspired local work with office highlighted. Gracie’s battle with cancer ends this afternoon. I’m out for a while. https://t.co/XdYz2jVR2t",1415047505461448704,2021-11-15 00:34:21+00:00,en,1,1,8,0,Twitter for iPhone,3_1460043446261932039,https://pbs.twimg.com/media/FEMdx1sUYAcvNet.jpg,photo, ,Andrew Fletcher,AndrewF11526574,False,99,258
1460042741937844240,"Here's a static image of the cell towers map for Day 14 of the #30DayMapChallenge, depicting 44562625 towers across the globe. Map made by @IvanVasilyev8 using OpenCellID data, Datashader and PythonPillow. 
#mapmaking #dataviz https://t.co/Zz0rX9DETQ",34737662,2021-11-15 00:31:30+00:00,en,1,1,6,0,Twitter Web App,3_1460042183390736392,https://pbs.twimg.com/media/FEMcoVIXMAgseT1.jpg,photo, ,Positium,positium,False,471,335
1460042148670283779,"Day 14 (map with a new tool) #30DayMapChallenge: 
Remastering of day 1 - 44562625 cell towers from OpenCellID database. ""First time working with #Datashader for rendering and #PythonPillow for GIF. Datashader speed is impressive!"" says map creator @IvanVasilyev8 https://t.co/yWLuVSH4QH",34737662,2021-11-15 00:29:09+00:00,en,1,1,13,0,Twitter Web App,16_1460041118259765249,https://pbs.twimg.com/tweet_video_thumb/FEMbqVNWYAEkAsg.jpg,animated_gif, ,Positium,positium,False,471,335
1460041164959088644,"Days 14 and 15 of #30DayMapChallenge 2021 – Map With A New Tool, and Map Made Without A Computer

Inland Kaikōura Range, viewed from my flight home this morning.

New tool: iPhone camera, Photos app, and Snapseed app

An iPhone isn’t a computer, right? https://t.co/Y0gX4DiCx6",1020137956869222401,2021-11-15 00:25:14+00:00,en,3,0,5,0,Twitter for iPhone,3_1460041156562079755,https://pbs.twimg.com/media/FEMbsj5VUAsqY5o.jpg,photo, ,Andrew Tyrrell,SouthArrowMaps,False,1472,217
1460040971597533185,"#30DayMapChallenge Nov 14 - New Tool.  @ArcGISOnline Scene, and the layer property tools.  Now it the land up under…😏 https://t.co/0sR7Qoyess",17435433,2021-11-15 00:24:28+00:00,en,1,0,3,0,Twitter for Mac,3_1460040967650693122,https://pbs.twimg.com/media/FEMbhkJWUAIgU9q.jpg,photo, ,Small Town Mapper 🗺🍀,CharlesRobbins,False,794,954
1460037203162243075,"Very low res HOLC redlining map of Rochester NY made in Excel #30DayMapChallenge, Day 14 with the original for comparison - just don't look too close. https://t.co/PH947mfPP7",2391754261,2021-11-15 00:09:30+00:00,en,1,0,15,0,Twitter Web App,3_1460036455242289154,https://pbs.twimg.com/media/FEMXa6HWUAIPfu5.png,photo, ,🌏Map of the Week,MapOfTheWeek,False,1071,370
1460037159411453956,"❄️👀 Pine Island Glacier (PIG) West-Antartica is melting the most in the world. It has retreated approx. 18km in the last 6 years, with a width approx. 38km…….. 

#timelapse 2015-2021

Seen from space 🛰Sentinel-1 

Footage: @sentinel_hub @CopernicusEU 
#30DayMapChallenge https://t.co/OVj50eiEaR",883290218719318016,2021-11-15 00:09:19+00:00,en,29,1,67,2,Twitter for iPad,7_1460037075332481031,https://pbs.twimg.com/ext_tw_video_thumb/1460037075332481031/pu/img/-rMCDGRNAqGggU0R.jpg,video, ,Ar-etsch,ar_etsch,False,258,268
1460036681550245891,"Day 14: New Tool 🛠 
Followed along to a quick n easy tutorial via @undertheraedar for this daytime population density map in https://t.co/9YV5pKxRYe 
#30DayMapChallenge 
https://t.co/2LL8GDghV0 https://t.co/QBpRai764c",32127911,2021-11-15 00:07:25+00:00,en,2,1,11,0,Twitter Web App,3_1460036654928961540,https://pbs.twimg.com/media/FEMXmiAXIAQtVdK.jpg,photo, ,Z,Zaaaana_,False,405,343
